DEPTH,BS,BVW,CALIPER,DTCO,DTSM,GR,NPHI,PEF,RHOB,RT,PHIT,PHIE,KTIMUR,VCL,SW,VFeldes,VLIME,VPlagioclasa,VPirita,VSAND,VTOBA,Vp,Vs,Ip,Is,Poisson,K,MU,LAMBDA,Facies,PetroClasses,VSh_AAA,eF_AAA
3305.9,12.25,0.1229,11.6612,90.0608,154.9444,34.4698,0.3739,4.1034,2.2192,1.9984,0.2345,0.1685,5.4522,0.2496,0.5315,0.0241,0.1059,0.069,0,0.3929,0,3384.3803297328,1967.1572512463,7510.616827743,4365.5153719657,0.2448877195,13.9685768968,8.5876552194,8.2434734172,2,2,0.053133932,2
3306,12.25,0.1246,11.5961,90.8969,157.1941,37.8273,0.3864,4.0321,2.1972,1.9481,0.2413,0.1752,5.9419,0.25,0.5208,0.0384,0.1046,0.1638,0,0.2748,0,3353.2496707809,1939.0040720358,7367.7601766397,4260.379747077,0.2488333622,13.6914144827,8.260893678,8.1841520307,3,1,0.069696117,2
3306.1,12.25,0.1275,11.5842,91.5575,160.01,41.5418,0.3838,3.9881,2.1871,1.8991,0.2425,0.1798,6.3295,0.2372,0.5354,0.0588,0.1035,0.1902,0,0.2373,0,3329.0555115638,1904.880944941,7280.9773093411,4166.1651146803,0.2566036799,13.6573795873,7.9360485404,8.3666805604,3,1,0.090376942,2
3306.2,12.25,0.1305,11.602,92.0764,162.9317,45.4307,0.3836,3.9623,2.1877,1.8155,0.2423,0.1798,6.2773,0.2366,0.5547,0.0756,0.102,0.1849,0,0.2344,0,3310.2944945719,1870.7225174721,7241.931265775,4092.5796514736,0.265393333,13.7648173211,7.6560809086,8.660763382,2,1,0.115036237,2
3306.3,12.25,0.1377,11.5946,92.6205,165.944,47.6957,0.368,3.9647,2.1925,1.6795,0.2379,0.1806,6.5656,0.2166,0.6062,0.0919,0.1022,0.1889,0,0.2353,0,3290.8481383711,1836.7642096129,7215.1845433786,4027.1055295763,0.2737585571,13.8816188825,7.3968433051,8.9503900125,2,1,0.130984225,2
3306.4,12.25,0.1459,11.5576,92.7659,167.9205,48.8208,0.3512,4.0311,2.2036,1.5319,0.2317,0.1786,6.5411,0.2007,0.6696,0.1015,0.1043,0.1972,0,0.2351,0,3285.6901081109,1815.1446666726,7240.3467222331,3999.8527874798,0.2803795451,14.1091203316,7.2603114547,9.2689126952,2,1,0.139377277,2
3306.5,12.25,0.1507,11.562,92.5187,168.9557,48.9201,0.3392,4.2009,2.2196,1.4434,0.2258,0.1738,6.1173,0.1964,0.7225,0.1066,0.1097,0.2003,0,0.233,0,3294.469118135,1804.0231847757,7312.4036546125,4004.209860928,0.2858607687,14.458904785,7.2236874258,9.6431131678,2,1,0.140133662,2
3306.6,12.25,0.1501,11.5739,91.6052,168.9713,47.4308,0.3344,4.4968,2.2362,1.4391,0.2215,0.1678,5.5239,0.2033,0.751,0.0995,0.1205,0.1855,0,0.2374,0,3327.3220297538,1803.8566312741,7440.5575229354,4033.7841988551,0.2918749728,15.0553064581,7.2763683762,10.2043942072,2,1,0.129054639,2
3306.7,12.25,0.1466,11.5901,90.3717,167.7245,45.7999,0.3284,4.8717,2.2539,1.4948,0.2169,0.1617,4.876,0.2091,0.7614,0.0912,0.1345,0.1657,0,0.2433,0,3372.7372617755,1817.2658138793,7601.8125143159,4095.9354179026,0.2954604675,15.714378443,7.4434034108,10.7521095024,2,1,0.117552272,2
3306.8,12.25,0.1415,11.6286,88.7724,166.0784,44.0154,0.3231,5.2244,2.2704,1.587,0.2127,0.1558,4.2135,0.2149,0.7546,0.0823,0.1479,0.1465,0,0.2509,0,3433.4996012274,1835.2777965106,7795.4174946267,4166.8147091976,0.3000015069,16.5692128353,7.647262518,11.4710378233,3,1,0.105680192,2
3306.9,12.25,0.1356,11.7248,87.563,163.9838,42.4924,0.3185,5.4337,2.2865,1.7094,0.2086,0.1501,3.5632,0.2213,0.7336,0.0734,0.1552,0.1372,0,0.2573,0,3480.9223073673,1858.720190653,7959.1288557953,4249.963715928,0.3005744067,17.1724513569,7.8994933683,11.9061224447,3,1,0.096105335,2
3307,12.25,0.1297,11.8137,86.6518,161.8763,41.1106,0.3145,5.4635,2.3024,1.8427,0.2048,0.1444,2.969,0.2286,0.7111,0.0663,0.1545,0.1372,0,0.2577,0,3517.5264680018,1882.9192414208,8098.7529399274,4335.2332614472,0.2991876714,17.603718992,8.162894124,12.1617895759,3,1,0.087839255,2
3307.1,12.25,0.1253,11.7767,86.1325,159.9319,39.8985,0.3112,5.3669,2.314,1.9534,0.2021,0.1404,2.602,0.2334,0.6899,0.0591,0.1487,0.1438,0,0.2534,0,3538.7339273793,1905.8111608754,8188.6303079558,4410.0470262656,0.2957309856,17.771094766,8.4047168426,12.1679502042,3,1,0.080903036,2
3307.2,12.25,0.1238,11.676,85.885,158.251,39.5689,0.3085,5.2443,2.3185,1.9996,0.2006,0.1389,2.4997,0.2333,0.6772,0.0557,0.1436,0.1571,0,0.253,0,3548.9317110089,1926.0541797524,8228.1981719742,4465.556615756,0.2912443436,17.7334414374,8.6009039847,11.9995054476,3,1,0.079066096,2
3307.3,12.25,0.1248,11.5354,85.7705,157.0255,39.3512,0.3116,5.1437,2.3149,1.9644,0.202,0.1399,2.6133,0.235,0.6657,0.0536,0.1398,0.1635,0,0.2513,0,3553.6693851616,1941.0860019551,8226.3892597105,4493.4199859259,0.2873873914,17.6043814819,8.7221146356,11.7896383915,3,1,0.077864105,2
3307.4,12.25,0.1263,11.5946,85.8293,156.0782,39.1695,0.317,5.0403,2.3078,1.9131,0.2048,0.1421,2.8225,0.2373,0.6542,0.0514,0.136,0.1692,0,0.2493,0,3551.2348347243,1952.867216562,8195.5397515767,4506.8269623817,0.2832534048,17.3693067544,8.8012346256,11.5018170041,3,1,0.07686771,2
3307.5,12.25,0.1263,11.6701,85.8566,155.5344,39.5794,0.3193,4.9344,2.3031,1.9163,0.2062,0.1437,2.9554,0.2367,0.645,0.0537,0.1328,0.1791,0,0.2514,0,3550.105641267,1959.6950899608,8176.2483024019,4513.3737616887,0.2808699829,17.2334300228,8.8448363999,11.3368724229,3,1,0.079124296,2
