DEPTH,BS,BVW,CALIPER,DTCO,DTSM,GR,NPHI,RHOB,RT16_Rxo,RTD90_Rt,RTM30,RTM60,RTS20,HCGR,PHIT,PHIE,KTIMUR,VCL,SW,SW_PEMEX,TEMP,GAS_TOTAL,VALBITE,VLIME5,VORTHO,VPYRITE,VSAND,Facies,VSh_AAA,eF_AAA,Vp,Vs,VpVsratio,Ip,Is,Poisson,K,MU,LAMBDA,K_menos_MU,K_RHO,MU_RHO,LAMBDA_RHO,K_RHO_MU_RHO
3047.5,12.25,0.1941,12.5364,119.3605,228.5138,83.7278,0.3256,2.2344,1.3865,1.344,1.3775,1.3301,1.3895,58.8207,0.2503,0.1941,21.5782,0.2248,0.744,1,45.8394,5222,0.0278,0.0603,0.1353,0,0.3577,3,0.650648005,5,2553.608606,1333.836293,1.914484272,5705.783069,2980.323814,0.31240034,9.269984655,3.97526407,6.619808609,5.294720586,20.71285371,8.882330037,14.79130036,11.83052368
3047.65,12.25,0.1932,12.5366,118.7119,227.4302,83.2749,0.3174,2.231,1.4637,1.5263,1.56,1.5077,1.5556,57.9873,0.2446,0.1932,23.5203,0.2056,0.6861,1,45.8449,5222,0.0482,0.0543,0.1347,0.0059,0.3581,3,0.639373503,5,2567.560624,1340.191408,1.915816359,5728.227751,2989.967032,0.31275879,9.364734516,4.007128127,6.693315765,5.357606389,20.8927227,8.93990285,14.93278747,11.95281985
3047.8,12.25,0.1925,12.529,115.6902,225.6183,81.0733,0.2913,2.2236,1.5119,1.5459,1.5591,1.4976,1.588,56.8014,0.2384,0.1925,24.3974,0.1838,0.6771,1,45.8504,5222,0.0673,0.0312,0.1582,0.0137,0.3533,2,0.586986817,5,2634.622466,1350.954244,1.950193707,5858.346515,3003.981858,0.321635951,10.02354195,4.058242041,7.318047259,5.965299913,22.28834789,9.023907002,16.27240989,13.26444089
3047.95,12.25,0.1861,12.5094,113.3872,222.5513,77.934,0.2674,2.2101,1.5715,1.5233,1.5326,1.4667,1.5854,57.677,0.2308,0.1861,20.9016,0.1792,0.6708,1,45.856,5222,0.0892,0.0307,0.1905,0.0153,0.3091,4,0.518790184,5,2688.13411,1369.571869,1.962755055,5941.045197,3026.890789,0.324709472,10.44293361,4.145544476,7.679237294,6.297389135,23.07992757,9.162067847,16.97188234,13.91785973
3048.1,12.25,0.0818,12.4864,111.8975,219.2683,75.5333,0.261,2.1925,1.8006,1.9698,1.9484,1.9106,1.9951,58.833,0.2241,0.1787,19.3736,0.1815,0.5577,0.4579,45.8615,5267.7954,0.099,0.0327,0.1964,0.009,0.3026,3,0.471361106,4,2723.921446,1390.077818,1.959546013,5972.19777,3047.745616,0.323932539,10.61899282,4.236603575,7.794590436,6.382389244,23.28214176,9.288753338,17.08963953,13.99338842
3048.25,12.25,0.0632,12.4727,111.3566,215.8014,75.4196,0.2674,2.1768,2.1712,2.8785,2.7717,2.7755,2.7033,59.2939,0.2221,0.1768,22.7452,0.1815,0.4252,0.3577,45.867,5625,0.1065,0.0225,0.165,0.0019,0.346,3,0.469209934,4,2737.152535,1412.409743,1.937930935,5958.233639,3074.533529,0.318549754,10.51859282,4.342501113,7.623592082,6.176091711,22.89687286,9.452756424,16.59503524,13.44411644
3048.4,12.25,0.0658,12.4699,111.3802,206.3878,76.7245,0.271,2.1693,2.5641,2.6457,2.587,2.5188,2.6078,59.1511,0.2262,0.1788,25.7784,0.1896,0.4417,0.3678,45.8725,5625,0.1114,0.0184,0.1254,0,0.3764,2,0.494408325,4,2736.572569,1476.831479,1.853002598,5936.446873,3203.690528,0.294544637,9.937102971,4.731311022,6.782895623,5.205791949,21.55655747,10.263633,14.71413547,11.29292447
3048.55,12.25,0.0749,12.4699,111.6227,202.0033,77.3795,0.265,2.1746,2.9209,2.4478,2.4431,2.3488,2.5132,56.1042,0.2333,0.1909,31.5218,0.1693,0.4774,0.3925,45.8781,5625,0.0986,0.0104,0.1069,0,0.4237,2,0.507486977,5,2730.627372,1508.886241,1.809697311,5938.022284,3281.22402,0.280220201,9.613201151,4.950993777,6.312538633,4.662207374,20.90486722,10.76643107,13.72724651,10.13843616
3048.7,12.25,0.0663,12.4699,112.0366,198.918,76.6754,0.2541,2.1933,3.2519,3.3058,3.1409,3.0614,3.157,53.2278,0.2414,0.2034,43.7499,0.1518,0.4106,0.326,45.8836,5625,0.0734,0.0245,0.0973,0,0.4496,2,0.493439677,4,2720.539538,1532.289687,1.775473372,5966.959369,3360.770971,0.267690992,9.367115951,5.1496747,5.933999484,4.217441251,20.54489541,11.29478152,13.01504107,9.250113895
3048.85,12.25,0.0517,12.4699,112.713,198.6523,75.0605,0.2461,2.218,3.597,5.0782,4.3942,4.4306,4.1688,52.8743,0.2381,0.2032,45.3238,0.1398,0.3226,0.2544,45.8891,5625,0.0595,0.0645,0.1027,0,0.4303,3,0.462470525,4,2704.213356,1534.339144,1.762461296,5997.945224,3403.164222,0.26261351,9.257579475,5.221608081,5.776507422,4.035971395,20.53331128,11.58152672,12.81229346,8.951784554
3049,12.25,0.0551,12.4699,113.2103,199.3499,72.904,0.2443,2.2369,3.9666,4.5851,4.0819,3.9757,3.9959,53.5186,0.2245,0.1913,30.5434,0.1328,0.3565,0.2879,45.8946,5625,0.0636,0.0996,0.116,0,0.3967,3,0.423693706,4,2692.334531,1528.969917,1.760881298,6022.483113,3420.152807,0.261984434,9.242124915,5.229310752,5.755917747,4.012814163,20.67370922,11.69744522,12.87541241,8.976264
3049.15,12.25,0.0537,12.4699,112.4455,201.5336,70.382,0.244,2.2402,4.319,4.405,3.927,3.8255,3.8856,55.5406,0.2128,0.1779,18.138,0.1395,0.3642,0.302,45.9001,5654.8638,0.0782,0.1243,0.123,0,0.3571,4,0.381827441,4,2710.646491,1512.402895,1.792278037,6072.390269,3388.084964,0.27398684,9.627904031,5.124149507,6.21180436,4.503754524,21.56843061,11.47911973,13.91568413,10.08931088
3049.3,12.25,0.0464,12.4881,112.2715,195.9258,68.1366,0.2381,2.2249,4.6297,5.8037,4.8744,4.7524,4.7212,55.8905,0.2133,0.1812,23.2435,0.1284,0.3023,0.2562,45.9057,5917,0.0903,0.1382,0.1228,0,0.3392,4,0.347472828,3,2714.84749,1555.690981,1.745107173,6040.264181,3461.256864,0.255548923,9.218867938,5.384646085,5.629103881,3.834221853,20.51105928,11.98029908,12.52419323,8.5307602
3049.45,12.25,0.0441,12.5199,110.7221,193.0183,67.0971,0.2269,2.205,4.9637,7.656,6.2057,5.8959,6.1594,56.2151,0.2188,0.1936,46.1941,0.101,0.2595,0.228,45.9112,5917,0.0966,0.1447,0.1244,0,0.3397,3,0.332440013,3,2752.837961,1579.124881,1.743268056,6070.007704,3481.970362,0.254779773,9.378459586,5.498466034,5.712815563,3.879993552,20.67950339,12.1241176,12.59675832,8.555385782
3049.6,12.25,0.0437,12.5158,109.9458,193.0215,67.211,0.2175,2.2112,5.4056,8.7266,6.8617,6.5967,6.8061,53.5837,0.2271,0.2045,70.8811,0.0904,0.2454,0.2135,45.9167,5917,0.0795,0.1379,0.1132,0,0.3745,3,0.33406124,3,2772.275066,1579.098701,1.755605944,6130.054627,3491.703049,0.25986386,9.642539265,5.51374375,5.966710098,4.128795515,21.32158282,12.19199018,13.19358937,9.129592643
3049.75,12.25,0.0435,12.4845,109.1694,193.0248,67.3641,0.2136,2.2596,5.9234,8.4704,6.6382,6.4421,6.6131,48.8967,0.2266,0.203,65.5615,0.0944,0.2599,0.2141,45.9222,5917,0.043,0.1355,0.094,0,0.4301,3,0.336250404,3,2791.991162,1579.071705,1.768121836,6308.78323,3568.070424,0.264844743,10.10174829,5.634239047,6.34558893,4.467509248,22.82591045,12.73112655,14.33849275,10.0947839
3049.9,12.25,0.0412,12.4701,108.5799,193.6035,67.396,0.2122,2.3221,6.3598,8.3575,6.7007,6.547,6.575,48.2224,0.2095,0.1849,32.6777,0.098,0.2759,0.2227,45.9278,5971.7793,0.0178,0.1422,0.0905,0,0.4665,3,0.336707984,3,2807.14939,1574.351703,1.783051007,6518.481597,3655.80209,0.270565467,10.62432731,5.755518248,6.787315141,4.868809058,24.67075044,13.36488892,15.76082449,11.30586151
3050.05,12.25,0.0429,12.4699,107.9596,195.3757,68.3552,0.2109,2.3567,6.5647,8.2454,6.7694,6.6544,6.5421,47.5209,0.1786,0.1576,9.8646,0.0844,0.2954,0.2722,45.9333,6509,0.0329,0.1595,0.0939,0,0.4717,4,0.350702705,3,2823.278337,1560.071186,1.809711225,6653.620058,3676.619764,0.280225066,11.1373033,5.735788555,7.313444265,5.401514746,26.24728269,13.51753289,17.2355941,12.7297498
3050.2,12.25,0.048,12.4699,107.9441,197.5566,70.2791,0.2098,2.3529,6.4447,8.2789,7.1673,6.8253,6.8821,45.738,0.1458,0.1279,2.6454,0.0717,0.3009,0.3754,45.9388,6509,0.0833,0.1795,0.0989,0.0011,0.4376,4,0.380194731,4,2823.68374,1542.848986,1.830175063,6643.845472,3630.169379,0.287192455,11.2923809,5.600803146,7.558512138,5.691577756,26.56984302,13.17812972,17.78442321,13.3917133
3050.35,12.25,0.047,12.4699,107.8001,200.4521,72.266,0.2108,2.3152,5.9713,7.7491,6.943,6.6765,6.5923,46.4447,0.1349,0.1136,0.7511,0.0854,0.2955,0.4142,45.9443,6509,0.1296,0.191,0.1083,0.0022,0.3698,3,0.412759096,4,2827.455633,1520.562768,1.859479722,6546.125282,3520.40692,0.296554847,11.37154588,5.352999691,7.802879423,6.018546192,26.32740303,12.39326488,18.06522644,13.93413814
3050.5,12.25,0.0431,12.4699,108.0444,211.9328,74.7118,0.2169,2.2541,5.2526,5.8472,5.5263,5.2914,5.4922,51.7193,0.1539,0.1211,1.8744,0.1311,0.3088,0.3558,45.9498,6509,0.1497,0.1961,0.1253,0.001,0.2759,4,0.45600502,4,2821.062452,1438.191729,1.961534332,6358.956873,3241.827976,0.324414586,11.7225209,4.66237018,8.614274109,7.060150715,26.42373435,10.50944862,19.41743527,15.91428573
3050.65,12.25,0.0467,12.4619,110.0101,214.7649,77.687,0.2304,2.2103,4.3884,4.1057,4.063,3.7996,4.0839,54.7832,0.1968,0.15,8.7099,0.1869,0.3454,0.3112,45.9554,6509,0.1267,0.1934,0.127,0,0.216,4,0.513728731,5,2770.654694,1419.226326,1.952228932,6123.978071,3136.915949,0.322139872,11.031437,4.451993697,8.063441197,6.579443298,24.38278519,9.840241668,17.82262408,14.54254352
3050.8,12.25,0.0603,12.4456,111.3789,217.7619,79.0065,0.2522,2.2106,3.4258,2.6471,2.6712,2.5389,2.6048,57.5226,0.2439,0.1854,27.4541,0.2343,0.449,0.3251,45.9609,6509,0.0656,0.1823,0.1194,0,0.213,4,0.541270189,5,2736.604509,1399.693886,1.955145005,6049.537929,3094.163304,0.322857855,10.78068416,4.330881458,7.893429859,6.449802706,23.83178041,9.573846552,17.44921605,14.25793386
3050.95,12.25,0.0936,12.4601,112.6635,220.3822,77.2552,0.2781,2.2359,2.4152,1.6595,1.6713,1.6172,1.6725,58.3858,0.2584,0.2094,46.8715,0.1957,0.6562,0.4471,45.9664,6509,0.0202,0.1839,0.1536,0.0003,0.2369,2,0.504982456,5,2705.401483,1383.051807,1.956110009,6049.007176,3092.365536,0.323094413,10.66245733,4.276901743,7.8111895,6.385555586,23.84018834,9.562724607,17.4650386,14.27746373
3051.1,12.25,0.1209,12.4981,113.3168,223.9116,73.9762,0.289,2.2642,1.6404,1.2307,1.2419,1.2045,1.2642,60.6254,0.2489,0.2101,44.2572,0.1552,0.8339,0.5754,45.9719,6555.2856,0.0094,0.2018,0.1973,0.0031,0.223,4,0.442615969,4,2689.80416,1361.251494,1.975978849,6090.254578,3082.145632,0.327852881,10.78749164,4.195575347,7.990441405,6.591916289,24.42503856,9.4996217,18.09195743,14.92541686
3051.25,12.25,0.1264,12.5286,112.567,225.3234,72.1783,0.2863,2.2863,1.3131,1.146,1.158,1.128,1.1677,58.468,0.2334,0.1977,28.183,0.1429,0.8859,0.6396,45.9775,7103,0.0148,0.2282,0.203,0.0044,0.2091,3,0.411274579,4,2707.720735,1352.722354,2.001682554,6190.661917,3092.729117,0.333706554,11.18444522,4.183603811,8.395376015,7.000841411,25.57099711,9.564973393,19.19434818,16.00602372
3051.4,12.25,0.1201,12.5365,112.2387,220.9918,73.3936,0.287,2.2872,1.2296,1.2197,1.2365,1.2042,1.2465,58.3927,0.2207,0.1843,15.5152,0.1454,0.8565,0.6517,45.983,7103,0.0322,0.232,0.1892,0.003,0.2139,3,0.432248182,4,2715.640862,1379.236696,1.968944758,6211.213779,3154.59017,0.326192357,11.06619058,4.350926523,8.165572895,6.715264054,25.31059109,9.951439143,18.67629833,15.35915194
3051.55,12.25,0.1067,12.5366,112.0578,216.3577,74.4328,0.294,2.2696,1.2765,1.4343,1.4571,1.4152,1.4672,53.7263,0.2182,0.1787,10.6393,0.158,0.7677,0.5968,45.9885,7103,0.053,0.2171,0.1424,0.0011,0.2497,4,0.450887107,4,2720.024844,1408.778148,1.930768764,6173.368387,3197.362886,0.316706675,10.7858821,4.504374966,7.782965453,6.281507131,24.47963801,10.22312942,17.66421839,14.25650859
3051.7,12.25,0.0885,12.5366,111.4501,213.2298,71.6679,0.3003,2.267,1.568,1.8863,1.9226,1.8563,1.9343,49.4331,0.2195,0.1769,8.5945,0.1702,0.6332,0.5004,45.994,7103,0.0563,0.1988,0.1031,0,0.2946,3,0.402722721,4,2734.856227,1429.443727,1.913231123,6199.919067,3240.548929,0.312062105,10.77964415,4.632182338,7.691522592,6.147461812,24.43745329,10.50115736,17.43668172,13.93629593
3051.85,12.25,0.0748,12.5293,110.5421,204.2649,65.8183,0.2981,2.2909,2.0475,2.5561,2.5756,2.4835,2.6325,45.5062,0.2169,0.175,5.8942,0.1677,0.5376,0.4277,45.9995,7103,0.0408,0.1901,0.0886,0,0.3379,3,0.314664757,3,2757.320514,1492.180007,1.84784711,6316.745566,3418.435179,0.292921128,10.61606462,5.100920631,7.215450869,5.515143992,24.32034244,11.68569907,16.5298764,12.63464337
3052,12.25,0.0619,12.4975,109.2481,203.1926,63.564,0.2813,2.3102,2.4994,3.1791,3.1583,3.0315,3.1657,44.2299,0.2122,0.1657,3.342,0.1862,0.4681,0.3735,46.0051,7103,0.0307,0.1756,0.0809,0,0.3609,3,0.285161961,2,2789.979872,1500.054628,1.859918845,6445.411499,3465.426202,0.296689959,11.05146353,5.198328612,7.585911123,5.853134919,25.53109105,12.00917876,17.52497188,13.52191229
3052.15,12.25,0.0539,12.4777,108.8979,202.7409,66.5936,0.2561,2.3116,2.8493,3.4205,3.3449,3.2487,3.2452,45.5975,0.2044,0.1521,1.8081,0.2092,0.4348,0.3545,46.0106,7142.8701,0.0384,0.1608,0.0843,0,0.3553,3,0.325348475,3,2798.952046,1503.3967,1.861752155,6470.057549,3475.251812,0.297252453,11.14313801,5.224682105,7.660016605,5.918455903,25.75847782,12.07737515,17.70689438,13.68110267
3052.3,12.25,0.0515,12.5106,108.4505,202.47,73.1718,0.2412,2.3052,3.0763,3.1767,2.968,2.9425,2.9438,47.3836,0.1979,0.1403,1.3631,0.2301,0.447,0.3673,46.0161,7717,0.0513,0.1573,0.0905,0,0.3304,3,0.42835506,4,2810.498799,1505.408209,1.866934684,6478.761831,3470.267003,0.298828791,11.24299444,5.224168432,7.760215483,6.018826006,25.91735078,12.04275307,17.88884873,13.87459771
3052.45,12.25,0.0478,12.5264,107.9818,202.8541,78.0352,0.2511,2.293,2.9629,3.0624,2.7602,2.7731,2.7489,48.0805,0.1877,0.1268,1.1497,0.2435,0.4468,0.3765,46.0216,7717,0.0756,0.175,0.0979,0,0.2811,4,0.520876323,5,2822.697899,1502.55775,1.878595282,6472.446283,3445.36492,0.302302795,11.36728084,5.176859761,7.916041002,6.190421082,26.06517497,11.87053943,18.15148202,14.19463554
3052.6,12.25,0.0482,12.4944,108.5746,204.9733,77.6381,0.2695,2.2866,2.5533,2.8487,2.5577,2.5972,2.5425,47.5543,0.1764,0.1157,0.8194,0.2431,0.4693,0.417,46.0272,7717,0.0982,0.2098,0.1046,0,0.2286,4,0.512731746,5,2807.286419,1487.022944,1.887856828,6419.141125,3400.226664,0.304992459,11.27874762,5.056215064,7.907937573,6.222532552,25.7899843,11.56154136,18.08229006,14.22844293
3052.75,12.25,0.0575,12.4823,110.4481,208.3898,79.813,0.2708,2.3017,2.3626,2.408,2.1974,2.2179,2.2107,50.7097,0.1684,0.1107,0.5675,0.2305,0.5479,0.5188,46.0327,7717,0.0988,0.2388,0.12,0,0.2013,4,0.55872621,5,2759.66721,1462.643565,1.886766726,6351.926018,3366.566694,0.304679006,10.96375247,4.924087111,7.681027731,6.03966536,25.23526906,11.3337713,17.67942153,13.90149776
3052.9,12.25,0.0733,12.5144,112.0864,215.7131,83.5763,0.2628,2.3273,2.1143,2.0093,1.878,1.8872,1.8999,54.9589,0.1641,0.111,0.4421,0.2124,0.647,0.6601,46.0382,7740.3521,0.0846,0.2486,0.1341,0,0.2093,3,0.646857109,5,2719.330802,1412.987899,1.924525188,6328.698575,3288.446738,0.315074888,11.01444438,4.646535448,7.916754077,6.367908928,25.63391639,10.81388195,18.42466176,14.82003445
3053.05,12.25,0.0866,12.5267,112.5914,221.6153,85.3381,0.2655,2.3186,1.8279,1.7819,1.6888,1.6871,1.7157,57.6363,0.1619,0.1109,0.2698,0.2039,0.6941,0.7804,46.0437,8128,0.0932,0.229,0.1418,0,0.2213,3,0.692179011,5,2707.133937,1375.356304,1.968314631,6276.760747,3188.901127,0.326042332,11.14419834,4.385875269,8.220281497,6.758323074,25.83893828,10.1690904,19.05954468,15.66984788
3053.2,12.25,0.0929,12.5043,112.6532,228.3221,84.4401,0.284,2.3149,1.642,1.5767,1.5188,1.505,1.5568,58.9967,0.1672,0.1131,0.2548,0.2164,0.762,0.8217,46.0492,8128,0.088,0.1901,0.1406,0,0.2518,4,0.668737084,5,2705.648841,1334.956187,2.026769768,6263.306502,3090.290077,0.339114263,11.44577217,4.125401858,8.695504261,7.320370309,26.49581799,9.54989276,20.12922281,16.94592523
3053.35,12.25,0.0878,12.4819,114.306,239.7465,80.4548,0.3061,2.3173,1.5587,1.4006,1.371,1.3461,1.4167,57.7983,0.1818,0.1165,0.3679,0.2613,0.8309,0.7533,46.0548,8128,0.0679,0.1599,0.1301,0,0.2643,2,0.572965546,5,2666.526692,1271.342856,2.097409585,6179.142302,2946.0828,0.352903406,11.48287279,3.745481321,8.985885238,7.737391465,26.60926111,8.679403864,20.82299186,17.92985724
3053.5,12.25,0.0831,12.4713,115.0303,244.8072,75.7974,0.3213,2.3212,1.4512,1.2375,1.2216,1.1974,1.2535,55.9951,0.1962,0.1182,0.4851,0.3124,0.9209,0.7036,46.0603,8128,0.0486,0.1702,0.1202,0,0.2304,3,0.476390198,4,2649.736635,1245.06142,2.128197527,6150.568676,2890.036568,0.358325825,11.49968977,3.598273032,9.100841081,7.901416737,26.69307989,8.352311362,21.12487232,18.34076853
3053.65,12.25,0.0881,12.4952,115.9659,248.5147,75.2183,0.333,2.3304,1.3165,1.1247,1.1222,1.0985,1.1543,54.0354,0.2018,0.1207,0.5353,0.3244,1,0.7304,46.0658,8128,0.0376,0.213,0.1169,0.0001,0.1875,3,0.465421846,4,2628.358854,1226.486803,2.142998071,6125.127473,2858.204847,0.360818859,11.42496566,3.505550526,9.087931972,7.91941513,26.62473996,8.169334945,21.17851667,18.45540502
3053.8,12.25,0.0993,12.5409,116.5212,251.0862,77.3374,0.3437,2.3431,1.1719,1.0889,1.102,1.0714,1.1368,53.5172,0.1955,0.1219,0.507,0.2946,1,0.815,46.0713,8128,0.0374,0.2413,0.121,0,0.1839,2,0.506637511,5,2615.832999,1213.925735,2.154854224,6129.158299,2844.349391,0.362765425,11.42908263,3.452828926,9.12719668,7.976253705,26.77948351,8.090323457,21.38593454,18.68916006
3053.95,12.25,0.1109,12.5862,116.9285,252.5171,78.5694,0.3503,2.3469,1.0403,1.0475,1.071,1.0387,1.1116,55.0729,0.1831,0.1162,0.3056,0.2673,1,0.9537,46.0769,8159.0308,0.0499,0.2266,0.1288,0,0.2112,3,0.532008766,5,2606.721201,1207.046968,2.159585559,6117.713988,2832.81853,0.363530033,11.38804806,3.419345018,9.108484719,7.968703046,26.72661,8.024860823,21.37670279,18.70174918
3054.1,12.25,0.1087,12.5582,116.6193,255.3111,78.7656,0.351,2.3418,0.9864,0.9983,1.0282,0.9951,1.0704,56.7445,0.1744,0.1087,0.1717,0.263,1,1,46.0824,8862,0.0639,0.1953,0.1335,0.0003,0.2354,4,0.5361488,5,2613.632563,1193.837636,2.189269701,6120.604737,2795.728975,0.368174811,11.54681655,3.33764647,9.321718908,8.209170085,27.04033501,7.816100504,21.82960134,19.2242345
3054.25,12.25,0.1068,12.4897,117.1239,255.8115,78.7656,0.3493,2.336,0.9829,0.9686,1.0019,0.9683,1.042,57.2035,0.1736,0.1068,0.164,0.2671,1,1,46.0879,8862,0.0698,0.1731,0.1338,0.0009,0.2485,4,0.5361488,5,2602.37236,1191.502337,2.18411016,6079.141832,2783.349458,0.367385866,11.39836749,3.316367384,9.187455906,8.082000111,26.62658647,7.747034208,21.461897,18.87955226
3054.4,12.25,0.1099,12.4704,116.4402,254.9731,79.5967,0.3449,2.3336,0.9671,0.9739,1.0152,0.979,1.0565,57.0396,0.1779,0.1099,0.2735,0.272,1,1,46.0934,8862,0.0695,0.1491,0.1304,0.0037,0.2655,4,0.553997234,5,2617.652666,1195.420223,2.189734301,6108.554262,2789.632632,0.368245483,11.54369567,3.334783262,9.320506828,8.208912407,26.93836821,7.782050221,21.75033473,19.15631799
3054.55,12.25,0.1116,12.4699,116.2121,255.7512,82.4854,0.3398,2.3335,0.9637,1.0005,1.05,1.0097,1.0951,58.4589,0.1827,0.116,0.4561,0.2666,1,0.9622,46.0989,8862,0.0696,0.1348,0.1335,0.0079,0.2717,3,0.620132368,5,2622.79057,1191.783264,2.200727807,6120.281795,2781.026247,0.369900181,11.63304333,3.314380539,9.423456299,8.318662786,27.1457066,7.734106989,21.98963527,19.41159961
3054.7,12.25,0.114,12.4971,116.3451,255.8865,86.2149,0.3303,2.3349,1.0112,1.016,1.0694,1.0254,1.1167,59.4378,0.1861,0.1224,0.7305,0.2547,1,0.9312,46.1045,8862,0.0624,0.1458,0.1362,0.0071,0.2713,4,0.715772672,5,2619.792325,1191.153109,2.199374963,6116.953099,2781.223394,0.369698359,11.60799626,3.312862892,9.399420995,8.295133364,27.10351046,7.735203567,21.94670808,19.36830689
3054.85,12.25,0.109,12.5125,115.9598,255.7209,88.6595,0.3159,2.3415,1.0307,1.0027,1.0542,1.0116,1.1031,59.5609,0.192,0.1237,0.7924,0.2731,1,0.8805,46.11,8862,0.0423,0.1693,0.1337,0.0029,0.255,3,0.785415359,5,2628.497117,1191.924477,2.205254752,6154.626,2790.891163,0.370571893,11.74204138,3.32653149,9.524353717,8.415509887,27.49398988,7.789073484,22.30127423,19.7049164
3055,12.25,0.0933,12.5242,115.7671,253.0515,89.7856,0.3081,2.3432,1.0321,0.9694,1.016,0.9752,1.0627,60.8447,0.2072,0.1222,0.8182,0.34,1,0.7634,46.1155,8862,0.0177,0.1749,0.1292,0.0005,0.2156,3,0.819507867,5,2632.872379,1204.497899,2.185867142,6169.346559,2822.379476,0.367655375,11.71036862,3.399550148,9.444001855,8.310818473,27.43973575,7.965825907,22.12918515,19.47390985
3055.15,12.25,0.0946,12.5338,115.2588,253.5901,90.153,0.3068,2.3125,1.0149,0.9471,0.9903,0.9523,1.0316,63.4142,0.2125,0.125,0.8556,0.3498,1,0.7564,46.121,8868.4873,0.0252,0.1513,0.1685,0.0001,0.1801,3,0.830917903,5,2644.483545,1201.939666,2.200179943,6115.368197,2779.485477,0.369818509,11.71762544,3.340773845,9.49044288,8.376851598,27.09700884,7.725539516,21.94664916,19.37146932
3055.3,12.25,0.0866,12.5048,114.5215,251.4839,88.6637,0.3108,2.2706,0.9627,0.9678,1.0123,0.9739,1.053,63.8947,0.2169,0.1229,0.9828,0.376,0.9989,0.7046,46.1266,9084,0.0488,0.1055,0.1739,0.0002,0.1728,3,0.78554009,5,2661.508974,1212.006017,2.195953598,6043.222277,2751.980862,0.369185704,11.63686717,3.335417364,9.413255596,8.301449808,26.4226706,7.573398667,21.37373816,18.84927193
3055.45,12.25,0.0725,12.4745,113.7179,249.7536,84.0503,0.3171,2.2462,0.9668,1.0129,1.0621,1.0198,1.1091,61.4677,0.2239,0.1183,1.3752,0.4225,0.9099,0.6126,46.1321,9084,0.0639,0.0607,0.1312,0.0001,0.2033,3,0.65878343,5,2680.316819,1220.402829,2.196255823,6020.527639,2741.268835,0.369231119,11.6763185,3.345452241,9.446017009,8.330866262,26.22734662,7.514554823,21.21764341,18.7127918
3055.6,12.25,0.0718,12.47,115.7262,248.9739,80.5059,0.3162,2.2959,0.9897,1.0532,1.1063,1.0618,1.16,57.7696,0.2209,0.1182,1.393,0.4111,1,0.6079,46.1376,9084,0.0323,0.0436,0.1011,0.0001,0.2936,2,0.574112768,5,2633.80289,1224.224708,2.151404781,6046.948055,2810.697507,0.362203627,11.33856882,3.440925334,9.044618594,7.897643482,26.03222015,7.900020475,20.76553983,18.13219967
3055.75,12.25,0.0749,12.4833,115.9868,249.7345,83.1528,0.3072,2.3237,1.0198,1.0929,1.151,1.1046,1.21,55.144,0.2136,0.1184,1.2674,0.3807,1,0.6325,46.1431,9084,0.0201,0.0582,0.0973,0.0001,0.3251,3,0.636363707,5,2627.885242,1220.496167,2.153128632,6106.416937,2836.066943,0.362484846,11.43175117,3.461408833,9.124145285,7.97034234,26.5639602,8.043275706,21.2017764,18.5206845
3055.9,12.25,0.0747,12.527,116.2474,250.412,87.1467,0.2975,2.3329,1.0519,1.1196,1.1796,1.132,1.2371,53.5093,0.2089,0.1158,0.9383,0.3721,1,0.6451,46.1487,9084,0.0206,0.0975,0.0983,0.0001,0.2955,3,0.741633903,5,2621.994126,1217.194064,2.154129899,6116.850097,2839.592032,0.362647763,11.42989894,3.456334566,9.125675894,7.973564372,26.66481123,8.06328291,21.28928929,18.60152832
3056.05,12.25,0.0767,12.5365,114.507,252.2979,87.8906,0.2985,2.3395,1.0834,1.0608,1.1162,1.0721,1.1677,54.3576,0.2016,0.1093,0.5513,0.3692,1,0.7014,46.1542,9084,0.0257,0.1345,0.1057,0.0001,0.2555,3,0.762879901,5,2661.846001,1208.095668,2.203340407,6227.388719,2826.339815,0.370288521,12.02369791,3.414488886,9.747371983,8.60920902,28.12944125,7.98819675,22.80397675,20.1412445
3056.2,12.25,0.0838,12.5162,114.9623,251.5454,87.8906,0.3261,2.3446,1.0786,0.9259,0.9738,0.9361,1.0225,58.8535,0.1997,0.1064,0.4465,0.3731,1,0.7872,46.1597,9084.1318,0.0255,0.144,0.1207,0.0001,0.2302,3,0.762879901,5,2651.303949,1211.709695,2.18806861,6216.247239,2840.974552,0.367991826,11.89124564,3.442436409,9.596288038,8.448809235,27.88021454,8.071136403,22.49945693,19.80907813
